Timestamp,Presentation title,Presentation summary (abstract) to be displayed on the website,More details on your Presentation,Previous talks,Do you require childcare?,Do you have any food allergies or catering preferences?,Anything you may need from us during your visit?,Your name,Short bio,Email address,Preferred pronoun,Twitter,Github,Your website or blog URL,Country and city from where you would travel to Budapest,A picture of you,My company / employer can pay my trip to the conference,Company Name,Code of Conduct,Privacy policy
2019-05-09T06:22:26+02:00,Quidem illum,Explicabo est aut impedit deserunt nam. Est iste soluta deserunt autem sed molestiae. Vero quo deserunt.,Facilis placeat eveniet voluptates. Veritatis nam et laboriosam velit. Sed inventore a quisquam iste amet dolores. Architecto consequatur iusto quia beatae nemo quis. Ut ad neque distinctio quidem sit omnis.,,"no, thank you",,,Lawson Towne,Managed demand-driven software,Kiana_Stark@yahoo.com,,,,,"Lauriefort, Aruba",,no,Reichert and Sons,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T07:22:26+02:00,Repudiandae nesciunt,Ab ut animi et hic. Tempora vel dicta in perferendis odit. Quos voluptas quaerat.,Dicta itaque ut libero iusto optio sed. Accusantium aut officiis velit et officiis saepe enim. Quibusdam mollitia totam nemo accusamus. Corporis maiores quam aperiam nam maxime. Et voluptas et eos sit temporibus quasi.,,yes,,,Robin Kertzmann,Multi-lateral upward-trending installation,Gleichner.Deron@gmail.com,,,,,"West Verda, Norway",,yes,Nikolaus Inc,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T08:22:26+02:00,Unde a,Consequatur non maiores in quia distinctio et. Quos officiis et molestiae et dolores voluptas. Quo maxime sed possimus officiis.,Facere alias cumque sequi numquam rem nam ratione. Aut voluptatum quaerat. Voluptatem voluptatem fugit fuga non quae eos rerum. Est voluptatibus cupiditate tempore repellendus accusantium architecto quia ut et. Doloremque placeat incidunt autem est voluptas sed.,,yes,,,Jeanette Rolfson,Horizontal heuristic alliance,Pearline.Franecki@gmail.com,,,,,"Hymanhaven, Romania",,no,Schamberger LLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T09:22:26+02:00,Sed consectetur voluptas,Exercitationem officiis ipsum ut et eveniet ex. Ipsa sed et nihil voluptas odio repudiandae similique exercitationem necessitatibus. Aut magnam excepturi expedita corporis id ad.,Sint voluptatem sit magnam eveniet vitae dolorem. Eos ut quia qui et vero dolore. Quibusdam tenetur labore dolor odit. Magni quia vitae ut aspernatur adipisci sit vel. Error quos rerum quis porro rem harum.,,"no, thank you",,,Eliane Kshlerin,Innovative global standardization,Ken_Kirlin@Javonte.info,,,,,"East Luna, Sudan",,yes,Swaniawski Ltd,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T10:22:26+02:00,Non rerum,Nihil sunt consequatur laudantium velit. Porro ea accusamus in et aut et consequuntur consequuntur. Sunt adipisci aperiam voluptatibus nemo molestiae quam architecto quisquam provident.,Facere nemo vel reprehenderit. Voluptas voluptatem est nisi rerum quasi excepturi voluptas. Impedit earum nesciunt quos id consequatur reiciendis. Perferendis dolor odit consequatur sed voluptatibus. Pariatur iure sed quis ducimus sint suscipit nostrum.,,"no, thank you",,,Mario Hayes,Ergonomic asynchronous focusgroup,Daniella_Wilderman@hotmail.com,,,,,"New Orland, Saint Martin",,no,Grimes PLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T11:22:26+02:00,A id,Non nulla quia illum nobis odio ut et quam. Quia repellendus eos quidem commodi quisquam quia eos dicta. Ullam eum enim.,Quisquam deserunt consectetur et quidem non. Temporibus minima maiores voluptatem sequi sit exercitationem. Eveniet nostrum nihil dolores ab aperiam in. Id aliquam veritatis esse. Hic et consequatur eveniet odit corrupti distinctio.,,yes,,,Hettie Gibson,Visionary content-based structure,Beahan.Juana@yahoo.com,,,,,"Kleinside, Taiwan",,yes,Schinner LLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T12:22:26+02:00,Molestias et qui,Adipisci assumenda hic at. Cupiditate nam officia explicabo atque. Fuga sed tempore dignissimos.,Asperiores enim aut nam repudiandae voluptatem quidem quam qui vel. Sit quos debitis sit atque. Iusto nulla ipsum dignissimos. At incidunt ipsam vitae hic voluptatum corrupti velit. In et nesciunt praesentium aut incidunt ad perferendis ut.,,yes,,,Xzavier Bogan,Self-enabling nextgeneration capability,Kraig.Wolff@yahoo.com,,,,,"Rorystad, Greenland",,yes,Ortiz and Sons,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T13:22:26+02:00,Rerum a,Voluptatem facere in molestiae. Nam qui dolores. Corporis ex facere quibusdam iste.,Aut voluptates mollitia totam voluptas consequuntur hic. Quo excepturi quae facere laboriosam et qui. Corrupti suscipit est nihil. Harum dolorem fuga magnam dolorem illo. Ut in ab impedit et et et.,,"no, thank you",,,Lauretta Nikolaus,Multi-lateral 24hour artificialintelligence,Ayden.Harris@Earlene.us,,,,,"South Archibald, Isle of Man",,no,Franecki LLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T14:22:26+02:00,A consequatur at,Dignissimos et fugit laudantium voluptas. Aspernatur explicabo temporibus illum sapiente ea natus. Fugit quam possimus incidunt.,Mollitia quo minima exercitationem cum. Aspernatur reiciendis voluptatem ab aut et sit nisi soluta. Commodi rerum in qui ea expedita aut. Nam dolor qui sint. Non nostrum dolores deleniti facere.,,"no, thank you",,,Gabe Bahringer,Sharable radical GraphicInterface,Kayleigh_Dibbert@Tyra.org,,,,,"New Alba, Greece",,yes,Lebsack and Sons,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T15:22:26+02:00,Accusamus pariatur laborum,Qui quaerat vitae. Consectetur aut quia quia repellendus. Occaecati eum impedit et.,Pariatur eaque et qui et. Sed repudiandae ea sapiente. Aspernatur veritatis repudiandae dolorum. Fugiat cum ad autem. Reprehenderit voluptas non facilis beatae voluptatem laudantium qui.,,"no, thank you",,,Florian Prohaska,Inverse full-range firmware,Reichel_Gia@yahoo.com,,,,,"Armstrongtown, Portugal",,yes,Quigley LLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T16:22:26+02:00,Eum placeat temporibus,Delectus eligendi voluptas ut. Unde eos accusamus est magni autem accusamus consequatur. Quo suscipit laudantium aliquam ex.,Cupiditate aut necessitatibus blanditiis quasi. Sed voluptatem omnis quod natus aut a. Repellat odio alias eos. Et consequatur architecto praesentium autem id distinctio eligendi fugiat ab. Et sapiente provident molestiae.,,yes,,,Eliza Orn,Open-architected bifurcated support,Madelynn_Keebler@yahoo.com,,,,,"Lake Manuelaview, Palestinian Territory",,no,Homenick LLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T17:22:26+02:00,A laborum,Officia tenetur sunt reprehenderit. Explicabo voluptatem ipsam eligendi rem sit provident sequi ratione. Ea reiciendis autem dicta ut perspiciatis.,Et ipsum sed consectetur pariatur qui eius aspernatur beatae. Veritatis enim et a harum sunt similique. Et dignissimos mollitia id ut laboriosam. Ad aliquam autem omnis explicabo sint recusandae quo. Odio tempore omnis suscipit vel.,,yes,,,Bridget Dach,Progressive encompassing success,Audrey_Stamm@gmail.com,,,,,"Wadechester, Lebanon",,no,Reynolds LLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T18:22:26+02:00,Quisquam atque,Non consequatur velit illum ipsam natus. Tenetur in dolores non expedita consequuntur molestiae illo quia. Praesentium aut consequatur nulla.,Necessitatibus aut architecto repellendus odit nesciunt nulla ut. Nulla quo aliquam autem accusamus ullam aut. Ut ut amet consequuntur suscipit aperiam. Ab aliquid numquam est esse est deleniti. Consequatur ipsa voluptate et dolores.,,yes,,,Arvid Wunsch,Expanded grid-enabled model,Reginald.Zemlak@yahoo.com,,,,,"Maryjaneville, Mexico",,yes,Moen LLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T19:22:26+02:00,Et inventore,Fuga et mollitia. Cum qui ullam dicta quibusdam facere ducimus totam. Rerum exercitationem modi fuga ipsum eum reiciendis.,Aut aut recusandae dolores. Aut ipsa eos. Enim sit dolor deleniti amet nobis odit. Labore delectus quis qui adipisci ut quaerat. Tenetur laboriosam accusamus enim facilis.,,"no, thank you",,,Donnell Franecki,Innovative object-oriented website,Abbigail_Emard@Immanuel.biz,,,,,"East Genesis, Chile",,yes,Wyman LLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T20:22:26+02:00,Et eum,Et unde sit totam qui fugiat sapiente. Ducimus suscipit velit ad itaque deleniti id ea sed. Unde fuga pariatur laudantium.,Impedit doloribus vel reprehenderit et. Sunt sapiente consequuntur eos rem repudiandae error. Ab laborum suscipit consequatur enim. Debitis porro molestiae saepe et ea cum. Necessitatibus dolor dolorem alias.,,yes,,,Desmond Nolan,Re-engineered interactive alliance,Susie.Crooks@hotmail.com,,,,,"Lake Elmira, Papua New Guinea",,no,Gerlach and Sons,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T21:22:26+02:00,Laborum nesciunt maxime,Facilis ea asperiores velit quaerat debitis exercitationem beatae. Quos et saepe et. Quam tempora eveniet natus reiciendis ab officiis incidunt voluptatem voluptatem.,Eum voluptatem rerum eos ipsam sed in sequi. Eaque et culpa modi aut molestias non est asperiores. Eos saepe ullam laudantium est consectetur est consequatur dolores. Impedit blanditiis nihil est voluptatibus. Perferendis fugiat dolorem et qui ea officia minima blanditiis ratione.,,"no, thank you",,,Lou Barton,Triple-buffered attitude-oriented capability,Bartell_Travis@Fay.info,,,,,"Port Marcia, Portugal",,no,Mitchell PLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T22:22:26+02:00,Laborum rerum ducimus,Fugiat earum harum ab quam excepturi. Distinctio amet ut quis. At accusamus fugit perferendis.,Id ex exercitationem necessitatibus esse ratione ut. Dolores nesciunt est animi animi consequatur vel rem. Eligendi est nam necessitatibus esse aliquam error maxime sit. Voluptas ea voluptatibus amet rerum ipsa. Minima inventore eos et modi ipsam vero commodi ex.,,yes,,,Melba Hansen,Secured transitional core,Iva_Hauck@yahoo.com,,,,,"Alexandreamouth, Saint Lucia",,yes,Kuhlman LLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-09T23:22:26+02:00,Illo perspiciatis quidem,Nihil saepe necessitatibus ducimus. Eaque rerum corporis quo qui similique earum et. Ut deleniti ea qui.,Ratione enim veniam sapiente enim rerum aut dolorum sint. Qui veritatis qui est. Molestiae at et sapiente deleniti dolor cumque quia aut quae. Praesentium ducimus est consequatur porro. Quas ea consequatur et quae optio adipisci eaque voluptas tempore.,,yes,,,Adolf Tillman,Digitized zeroadministration circuit,Leonie.Wilkinson@yahoo.com,,,,,"South Carliechester, San Marino",,no,Heathcote and Sons,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-10T00:22:26+02:00,Placeat harum,Quaerat maxime in officiis dolor est asperiores aut. Voluptates omnis cum voluptatem eveniet in. Quibusdam voluptates deserunt nam ipsam.,Facilis necessitatibus dicta a quia ut beatae qui. Doloribus provident consequuntur assumenda. Ipsam aliquam et libero enim et ullam corporis autem adipisci. Qui cupiditate quod rerum voluptatem praesentium sed exercitationem culpa eaque. Earum et cum tempora ea.,,yes,,,Jalon Cruickshank,Advanced foreground attitude,Hayden.Morissette@hotmail.com,,,,,"Lake Laneyville, Slovakia (Slovak Republic)",,yes,Nitzsche LLC,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-10T01:22:26+02:00,Repudiandae sit iure,Eaque ut cupiditate nihil nihil suscipit facilis et aliquid rem. Sint deleniti vel corrupti a enim illum non ea. Fugiat quae quam voluptatibus alias dicta harum.,Unde eveniet eos rerum omnis rerum. Est et quia saepe voluptas perferendis dicta. Illum recusandae modi recusandae minus. Voluptatem qui qui sed quidem. Consequatur sunt officiis aut maiores.,,yes,,,Raphael Runte,Object-based logistical capability,Orn_Dasia@yahoo.com,,,,,"Cassinburgh, Timor-Leste",,yes,Parisian Inc,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-10T02:22:26+02:00,Et voluptate,Est at voluptatem explicabo et. Et quia molestiae sit. Dolores voluptatem fugit aut nisi repellendus.,Voluptatem officia aspernatur et reiciendis ipsa voluptate aut. Eum sit pariatur dolor quis quae. Consequatur consequatur ratione aut earum excepturi eius. Quas et dolor dignissimos perferendis asperiores rerum qui voluptas sunt. Quia vitae sit quo distinctio expedita.,,yes,,,Fritz Boehm,Pre-emptive needs-based monitoring,Hegmann.Ardella@yahoo.com,,,,,"Maribelport, Benin",,yes,Bednar and Sons,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
2019-05-10T03:22:26+02:00,Nisi et,Quisquam et aut adipisci dolor. Non asperiores iste sit. Repellendus error temporibus voluptatem et tempore quis sint sed.,Enim sint rerum distinctio maxime libero sunt. Velit et sed ipsum laborum dolor provident eius. Sed et blanditiis reprehenderit quae autem quo. Impedit sed atque voluptatem pariatur dolores minima incidunt atque. Et ut quo.,,"no, thank you",,,Leif Kunze,Innovative user-facing focusgroup,Botsford_Alexandro@Hermiston.us,,,,,"Cademouth, Sao Tome and Principe",,yes,Purdy Ltd,I've read and agree with the Code of Conduct,I consent to use my personal data according to the Privacy Policy
